"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRPC4AP",1.00276206571646e-18,-0.557929084100609,0.247,0.331,1.83976756196999e-14
"STK17A",1.27333021816305e-18,-0.267040132301553,0.696,0.754,2.33617895126374e-14
"TUBB4B",1.30455844551013e-18,0.385163965666692,0.718,0.641,2.39347337997744e-14
"RC3H1",1.34085384955241e-18,-0.68763975673597,0.225,0.308,2.46006455777381e-14
"MOB1A",1.52110140691872e-18,-0.48891470324408,0.377,0.459,2.79076475127377e-14
"CLIC1",1.68701550530246e-18,0.392813119427098,0.511,0.428,3.09516734757842e-14
"SLC39A8",1.85653878735502e-18,0.564162776328415,0.28,0.2,3.40619171316026e-14
"MYH9",2.06294475430426e-18,-0.376182919631089,0.613,0.67,3.78488474072203e-14
"STAG2",2.1313356816424e-18,-0.565179636891428,0.261,0.344,3.9103615751093e-14
"RPL15",2.32596337916842e-18,0.132562726635324,0.987,0.966,4.2674450117603e-14
"EIF4G2",2.32603911534962e-18,-0.318865398820703,0.783,0.811,4.26758396493196e-14
"TTC1",2.42324603168651e-18,-0.592746917399717,0.247,0.328,4.44592949433523e-14
"SFXN1",3.4463135493142e-18,0.448004843002682,0.343,0.258,6.32295146892676e-14
"PSMB2",3.73923010248286e-18,-0.406906903284069,0.34,0.426,6.8603654690253e-14
"BUB3",4.63218026263233e-18,-0.368112015799292,0.491,0.568,8.49866112785154e-14
"P2RY8",4.82470794250337e-18,0.464067302462992,0.45,0.375,8.85189166211094e-14
"NECAP2",5.51531017676927e-18,0.540119054824702,0.292,0.215,1.01189395813186e-13
"RBM42",5.9023601430696e-18,-0.52284101466764,0.274,0.356,1.08290601544898e-13
"GTF2I",5.93426019915431e-18,-0.833097436769558,0.185,0.258,1.08875871873884e-13
"RNF149",6.03611199120197e-18,0.309232640167514,0.658,0.583,1.10744546702583e-13
"MGAT4A",6.67216188143897e-18,-0.440342848255444,0.358,0.446,1.22414154038761e-13
"CNOT7",6.76041402401575e-18,-0.480123875534749,0.316,0.402,1.24033316098617e-13
"H2AFX",8.68730674066022e-18,-0.623784638934176,0.235,0.315,1.59386016770893e-13
"GPCPD1",8.71567571970089e-18,0.637849530037564,0.259,0.188,1.59906502429352e-13
"GIMAP4",8.97764234065724e-18,-0.310603091701593,0.495,0.585,1.64712804024038e-13
"PDE4B",1.35207170708518e-17,-0.345802795249582,0.555,0.631,2.48064596098919e-13
"SH3KBP1",1.40126364280082e-17,-0.577188338763878,0.264,0.345,2.57089840544667e-13
"RASGRP1",1.49291858626304e-17,-0.584116101977424,0.233,0.313,2.7390577302168e-13
"SLTM",1.87932381187309e-17,-0.550314326767827,0.325,0.405,3.44799539764355e-13
"BHLHE40",2.46213245054042e-17,0.577408754387735,0.33,0.253,4.5172744070065e-13
"FCMR",2.56476237372094e-17,0.740192482785422,0.26,0.192,4.70556952706581e-13
"SNRPE",3.0845875076323e-17,-0.431280961401476,0.374,0.455,5.65929270025298e-13
"C8orf59",3.28468470150965e-17,-0.472724597170282,0.299,0.378,6.02641102185976e-13
"MRPS6",3.38285285613137e-17,-0.293936517598617,0.639,0.702,6.20652013514423e-13
"ATP6V1G1",3.61552702633597e-17,-0.268726574008566,0.696,0.749,6.63340743521861e-13
"PSMB3",3.77801836683068e-17,-0.305423352646243,0.545,0.617,6.93153029762426e-13
"ORMDL1",3.84142552694281e-17,-0.496385529796375,0.311,0.39,7.04786341428198e-13
"RTN4",4.28110081056225e-17,0.435275433295472,0.351,0.267,7.85453565713857e-13
"DR1",4.29153874869279e-17,-0.48965469382023,0.307,0.386,7.87368614222667e-13
"RILPL2",4.46987809478336e-17,0.501212600158721,0.411,0.331,8.20088534049903e-13
"EPRS",4.86024262468913e-17,-0.614025954067781,0.236,0.311,8.91708714351714e-13
"TSSC4",5.1152303314216e-17,-0.51610655942694,0.282,0.359,9.38491308905922e-13
"RPS10",5.96776037847817e-17,-0.392494870632735,0.576,0.634,1.09490499663939e-12
"LINC-PINT",5.97923346350537e-17,0.298969256137018,0.606,0.525,1.09700996354933e-12
"PSMA3-AS1",6.66313932242859e-17,-0.588672612042187,0.218,0.297,1.22248617148597e-12
"KDM5A",6.91819503070198e-17,-0.5762699494682,0.256,0.334,1.26928124228289e-12
"PPDPF",7.49942566579701e-17,0.214011642356286,0.804,0.723,1.37591962690378e-12
"BBX",8.09216941115543e-17,-0.588290878143209,0.197,0.273,1.48467032186469e-12
"SS18L2",9.82900595823917e-17,-0.387922692968111,0.471,0.54,1.80332772315814e-12
"SP100",9.98765102603241e-17,-0.465511132722293,0.325,0.408,1.83243433374617e-12
"CACYBP",1.11767403912699e-16,-0.350114599682517,0.601,0.67,2.0505965595863e-12
"SFPQ",1.14222857572505e-16,-0.288592170832594,0.71,0.765,2.09564676788275e-12
"EIF3K",1.20860090544206e-16,0.226848855304579,0.774,0.704,2.21742008121455e-12
"ATP6V0E1",1.26876114294409e-16,-0.233060139805361,0.745,0.792,2.32779606895953e-12
"UBE2D3",1.33881347257404e-16,-0.238780446490463,0.812,0.848,2.45632107813159e-12
"ATP5I",1.34823728736511e-16,-0.368268136850616,0.557,0.624,2.47361095112877e-12
"NASP",1.46718096927384e-16,-0.493811646536616,0.367,0.441,2.69183692432672e-12
"MTCH1",1.4763130521036e-16,0.374285583155448,0.457,0.374,2.70859155669448e-12
"LMNA",1.57717138338667e-16,0.522236450532956,0.369,0.289,2.89363633709952e-12
"CCT3",1.90136903448107e-16,-0.369347653039681,0.504,0.573,3.48844176756242e-12
"RPS20",2.07807500448533e-16,-0.167209427950469,0.887,0.908,3.81264421072924e-12
"VPS51",2.32053542089989e-16,0.472275138423309,0.29,0.215,4.25748633672503e-12
"KLF3",2.39963127895447e-16,0.563267139476586,0.318,0.244,4.40260350749776e-12
"PFDN5",2.58722590299609e-16,0.163274767131509,0.944,0.919,4.74678336422693e-12
"SURF2",2.91649594919803e-16,-0.56191153361579,0.253,0.327,5.35089511799363e-12
"CD96",3.21757577158293e-16,-0.370507168181454,0.449,0.522,5.9032862681232e-12
"RPS9",3.24753354291304e-16,-0.107677986002481,0.993,0.983,5.95824979118255e-12
"RANBP2",3.25152512740388e-16,-0.529421837235373,0.374,0.446,5.96557315124789e-12
"TCEB1",3.42535013451053e-16,-0.416723190237614,0.38,0.454,6.28448989178647e-12
"SYPL1",3.59628473441343e-16,0.444026864940297,0.373,0.295,6.59810360222831e-12
"CIR1",3.60646150654658e-16,-0.533165185129599,0.245,0.321,6.61677492606101e-12
"PPP4R3A",3.79683187201076e-16,-0.707550005550291,0.196,0.266,6.96604743557815e-12
"BST2",4.15650750599565e-16,-0.349110791942889,0.373,0.457,7.62594432125021e-12
"SKIL",4.15711457526276e-16,-0.573507745525965,0.258,0.339,7.62705811123459e-12
"RPS15A",4.1624900336838e-16,-0.126873618979463,0.999,0.99,7.63692046479967e-12
"CDK17",4.42055967420665e-16,-0.47764327373869,0.276,0.36,8.11040083426694e-12
"THUMPD1",6.01361653922213e-16,-0.652540643589932,0.194,0.264,1.10331822645108e-11
"ARL4C",6.41273283996112e-16,0.351623198852077,0.379,0.298,1.17654409414767e-11
"WBP11",6.60653174774804e-16,-0.537771229874814,0.276,0.348,1.21210037975933e-11
"NDUFA1",6.61525308998892e-16,-0.297494717521494,0.614,0.678,1.21370048442027e-11
"RPL13A",6.66061395484092e-16,-0.132461811874432,0.98,0.979,1.22202284229466e-11
"FAM46C",7.84525537533902e-16,-0.386121909608456,0.354,0.437,1.43936900371345e-11
"PRCC",7.87558114268126e-16,-0.626160104708351,0.188,0.257,1.44493287224773e-11
"MTDH",8.03781072313125e-16,-0.342497527508311,0.52,0.586,1.47469713337289e-11
"CMC2",8.22456519109362e-16,-0.482640186527901,0.289,0.363,1.50896097560995e-11
"LCP2",8.80479496262268e-16,-0.585241934485654,0.185,0.258,1.61541573179238e-11
"ITGAE",1.14373196215225e-15,-0.625409717176689,0.218,0.29,2.09840503096073e-11
"NUDT16L1",1.18329767474179e-15,-0.503554444298523,0.223,0.302,2.17099624384876e-11
"IRF7",1.24739428421512e-15,0.460544716529885,0.422,0.347,2.28859429324949e-11
"PTPRC",1.39315969433024e-15,-0.141137160068753,0.962,0.96,2.5560300911877e-11
"ARF4",1.45139993735827e-15,-0.42252995928683,0.452,0.517,2.66288346507122e-11
"HIGD2A",1.4922423836278e-15,0.344735571467837,0.536,0.465,2.73781710124192e-11
"HERPUD2",1.89062093513631e-15,-0.485617327343507,0.33,0.401,3.46872222969458e-11
"SERINC3",1.92043097526108e-15,0.44817271815856,0.374,0.301,3.5234147103115e-11
"CCT2",2.07097083730509e-15,-0.407271256352111,0.392,0.465,3.79961019520365e-11
"ALDOA",2.81813124001092e-15,-0.223214424009852,0.824,0.843,5.17042538604804e-11
"TAX1BP1",2.8188650946832e-15,-0.330802967532087,0.485,0.555,5.17177178921526e-11
"AFTPH",2.86004469877612e-15,-0.676255437436947,0.187,0.256,5.24732400884455e-11
"XRCC5",3.04399623991667e-15,-0.394187780795181,0.438,0.503,5.58481990137512e-11
"KANSL1",3.41911186634763e-15,-0.663740061889956,0.203,0.272,6.273044541188e-11
"H3F3A",4.23755671882771e-15,-0.147094879779449,0.941,0.948,7.77464531203321e-11
"IQGAP2",4.45080336451443e-15,0.405129639228738,0.37,0.297,8.16588893287463e-11
"NFKBIA",4.50667138220191e-15,0.30185517603472,0.552,0.467,8.26838998492585e-11
"SRSF9",4.99754644947128e-15,-0.435714049015564,0.354,0.429,9.16899847084497e-11
"PTTG1IP",6.07235092782682e-15,0.44032820007623,0.269,0.197,1.11409422472839e-10
"YWHAB",6.2051772749812e-15,0.180902993498389,0.928,0.924,1.1384638746408e-10
"CXXC1",6.23133225354756e-15,-0.664938325376185,0.202,0.269,1.14326252855837e-10
"SNU13",7.8001279435231e-15,-0.270037870501249,0.66,0.715,1.43108947379818e-10
"PIK3IP1",7.95351851754801e-15,0.347438545616498,0.435,0.358,1.45923204241453e-10
"DDX18",8.12837530267539e-15,-0.4138428248282,0.431,0.499,1.49131301678185e-10
"FOS",8.39009533378695e-15,0.68829086757532,0.333,0.265,1.53933079088989e-10
"ALOX5AP",8.95018570532804e-15,-0.405703345248285,0.434,0.503,1.64209057135653e-10
"SPCS2",9.62192561310117e-15,-0.322347727666032,0.56,0.617,1.76533469223567e-10
"CUTA",9.80970091256659e-15,0.385478949593359,0.461,0.388,1.79978582642859e-10
"YTHDC1",1.15991970456239e-14,-0.511900251303182,0.333,0.4,2.12810468196062e-10
"TUBA1B",1.16700767560597e-14,0.262647196733508,0.682,0.602,2.14110898243427e-10
"DOCK8",1.17474897432744e-14,-0.665681385034475,0.192,0.259,2.15531194319856e-10
"NDUFA3",1.18918279431616e-14,-0.292344562990563,0.473,0.549,2.18179367273186e-10
"NUP98",1.31118640911488e-14,-0.509411032039132,0.314,0.385,2.40563370480307e-10
"PTGER4",1.47016070048166e-14,0.410660200194838,0.447,0.377,2.6973038371737e-10
"GDI1",1.48164390521978e-14,0.361734224302513,0.325,0.25,2.71837207290673e-10
"COX6C",1.52870993006645e-14,-0.243143902395389,0.708,0.765,2.80472410869292e-10
"MT-ATP6",1.75749641016478e-14,0.130958284834968,0.997,0.998,3.22447866372932e-10
"RNF168",1.87826917173583e-14,-0.699217844753901,0.201,0.268,3.44606044938373e-10
"GHITM",1.93898461261672e-14,-0.316101351539034,0.525,0.585,3.5574550687679e-10
"TNFSF10",2.07216211419104e-14,-0.513584808013434,0.196,0.266,3.80179583090631e-10
"CNOT1",2.33222851256124e-14,-0.615824059891744,0.223,0.291,4.27893965199611e-10
"NIFK",2.36345656912163e-14,-0.561332680623513,0.21,0.279,4.33623376736746e-10
"PPP1CA",2.92473429749826e-14,-0.301851455682868,0.548,0.62,5.36601001562007e-10
"XRCC6",3.29573703706498e-14,-0.277511449251953,0.668,0.711,6.04668874190312e-10
"RP11-290D2.6",3.43355346087082e-14,-0.580253081442857,0.223,0.293,6.29954053465969e-10
"ABCF1",3.4449547637891e-14,-0.552438471298551,0.251,0.321,6.32045850512387e-10
"TRIM22",3.58170119113226e-14,-0.460060876329513,0.262,0.337,6.57134717537035e-10
"SAMSN1",3.63134075414763e-14,0.262918221933385,0.551,0.466,6.66242088163465e-10
"PPP2CA",4.04527103424696e-14,-0.462533809982554,0.367,0.433,7.42185876653291e-10
"MCL1",4.39064103654783e-14,0.326684504769164,0.748,0.7,8.0555091097543e-10
"IDI1",4.55232352335377e-14,-0.567026990521601,0.213,0.281,8.35214796829716e-10
"EEF1D",4.70805573911579e-14,0.125608806851372,0.959,0.934,8.63786986455575e-10
"C1D",4.72548836729649e-14,-0.513633558380633,0.219,0.288,8.66985350747887e-10
"FBXW5",4.83801065135561e-14,0.412970269967437,0.284,0.214,8.87629814204213e-10
"FAM133B",5.32070226593121e-14,-0.530818766297942,0.273,0.341,9.76189244730398e-10
"FAM107B",5.54089708244314e-14,0.322166546183275,0.354,0.276,1.01658838771584e-09
"CMTM7",5.61465917540119e-14,-0.254899895857208,0.462,0.532,1.03012151891086e-09
"GADD45GIP1",5.80726653455073e-14,-0.382742634246265,0.41,0.477,1.06545919109402e-09
"RPL26",6.16528149044255e-14,-0.132722166269082,0.982,0.969,1.13114419505149e-09
"SUMO2",6.6123835331172e-14,-0.187463603513526,0.811,0.838,1.21317400682101e-09
"SDCBP",6.61362822545889e-14,0.310093065148646,0.459,0.383,1.21340237052494e-09
"HERC1",6.76954306100274e-14,0.441047346093684,0.253,0.189,1.24200806540217e-09
"NDUFAF4",8.00962887737949e-14,-0.561918437478933,0.186,0.252,1.46952661013282e-09
"AP3S1",8.10521202012009e-14,-0.53405598499023,0.234,0.3,1.48706324933143e-09
"DDX3X",8.39349449023916e-14,-0.497410455475305,0.339,0.407,1.53995443412418e-09
"PRPF40A",9.40045755256038e-14,-0.399195752481386,0.366,0.437,1.72470194716825e-09
"METAP2",9.98281618635286e-14,-0.536956113582747,0.289,0.353,1.83154728571016e-09
"ITM2B",1.0404451609962e-13,-0.183766121819137,0.864,0.877,1.90890473687973e-09
"SSB",1.04515795444371e-13,-0.442858569445678,0.328,0.4,1.91755129901788e-09
"TGFB1",1.10529727401545e-13,-0.277515050806393,0.722,0.763,2.02788890863615e-09
"UBE2B",1.23232499439623e-13,-0.226157296386341,0.711,0.754,2.26094666721876e-09
"ARPP19",1.26272311280837e-13,-0.412019545439541,0.305,0.379,2.31671809506951e-09
"SLC52A2",1.27870412601966e-13,0.437633897705277,0.304,0.237,2.34603846000826e-09
"SZRD1",1.34070911740958e-13,-0.455733766578172,0.27,0.342,2.45979901771136e-09
"DDX17",1.7019474837366e-13,-0.346715724140235,0.449,0.523,3.12256304841155e-09
"SNRPD1",1.77881981426954e-13,-0.445301305397407,0.329,0.392,3.26360071324032e-09
"HSP90B1",1.92579992314064e-13,-0.259927804758838,0.627,0.681,3.53326511898614e-09
"RSL24D1",1.93518885337341e-13,-0.323802128716255,0.497,0.562,3.55049098928419e-09
"LAMTOR5",2.1148067398255e-13,-0.310075583629423,0.442,0.506,3.88003592555785e-09
"CYFIP2",2.19191083121953e-13,0.394710797309488,0.255,0.188,4.02149880203847e-09
"XBP1",2.26763845552445e-13,0.381123030287086,0.444,0.372,4.16043627435071e-09
"ATP6AP2",2.66193670106475e-13,0.366916629252054,0.414,0.344,4.88385526544349e-09
"MT-CYB",3.41897433192825e-13,0.140699690207708,0.996,0.991,6.27279220678877e-09
"GTF2B",3.57735850334982e-13,-0.475205515163277,0.335,0.396,6.56337964609591e-09
"EVI2A",3.68048485761935e-13,0.342272798933413,0.446,0.373,6.75258556827422e-09
"SSRP1",3.76910801576815e-13,-0.573605043163256,0.196,0.26,6.91518247652983e-09
"CCDC59",3.77215514169712e-13,-0.537247772534567,0.248,0.313,6.9207730384717e-09
"RWDD1",4.05561644629755e-13,-0.355191543168048,0.382,0.452,7.44083949402211e-09
"STARD3",4.07144219997541e-13,0.465758508912933,0.289,0.224,7.46987500429488e-09
"ATP5B",4.99359983829911e-13,-0.228527732859453,0.759,0.789,9.16175762332737e-09
"CNOT6L",5.16836767107136e-13,-0.458684445995104,0.446,0.505,9.48240416611463e-09
"LSM1",5.74659227969365e-13,-0.486473022303831,0.245,0.311,1.05432728555539e-08
"C6orf62",5.75245528744127e-13,-0.660242551480174,0.202,0.263,1.05540297158685e-08
"UBXN1",5.82607283527705e-13,0.223062527745892,0.664,0.598,1.06890958308828e-08
"RANGAP1",5.99435634162457e-13,0.333570135878608,0.32,0.252,1.09978455799786e-08
"MZT2B",6.26375307603577e-13,0.39661629170474,0.3,0.232,1.14921077686028e-08
"CNIH4",6.54453715043565e-13,0.476275478796265,0.294,0.23,1.20072623099043e-08
"CHIC2",7.05342791809228e-13,-0.429094108753059,0.322,0.387,1.29409242013239e-08
"ANP32A",7.57619792348545e-13,-0.487248886816964,0.248,0.309,1.39000503302188e-08
"VPS37B",7.72950955619029e-13,-0.321709449976417,0.294,0.373,1.41813311827423e-08
"NIPBL",1.02539514352009e-12,-0.493148443938347,0.355,0.419,1.8812924698163e-08
"KRR1",1.04404089279223e-12,-0.552706456024021,0.204,0.265,1.9155018260059e-08
"GSPT1",1.06510668167192e-12,-0.385013493439067,0.479,0.534,1.95415122886348e-08
"GPR171",1.11084627030408e-12,0.584877567675691,0.332,0.27,2.0380696521269e-08
"CREBZF",1.14309181422915e-12,-0.605604589009061,0.196,0.259,2.09723055156623e-08
"AKAP9",1.14627238719774e-12,-0.409930221134719,0.358,0.43,2.1030659487917e-08
"POLE4",1.14829190785035e-12,-0.472110240194818,0.261,0.328,2.10677116333304e-08
"ATPIF1",1.23014671547803e-12,-0.400583766519776,0.347,0.414,2.25695017888754e-08
"COX17",1.350987021788e-12,-0.38726238622504,0.338,0.409,2.47865588887443e-08
"PSMA6",1.35663298983285e-12,-0.402174940771463,0.32,0.384,2.48901454644632e-08
"CD47",1.68232255841831e-12,0.372195662934316,0.386,0.319,3.08655719793008e-08
"SKP1",2.0018190114997e-12,-0.154369275021131,0.89,0.891,3.67273734039849e-08
"RHOA",2.15389341643453e-12,0.185258607425815,0.881,0.844,3.95174825113243e-08
"PPIA",2.16870802608413e-12,0.118132835774582,0.982,0.962,3.97892861545655e-08
"AMD1",2.17074510190011e-12,-0.419305717905405,0.288,0.355,3.98266603845613e-08
"KPNA1",2.34815639411495e-12,-0.563465355001039,0.21,0.271,4.3081625362827e-08
"ENO1",2.40952555999723e-12,-0.186608664275987,0.715,0.764,4.42075654492692e-08
"NOP2",2.5237183127671e-12,-0.614306244779204,0.217,0.275,4.63026598843379e-08
"BIRC6",2.75982314392342e-12,-0.682949661946769,0.214,0.271,5.06344752215631e-08
"SGF29",2.90163571528218e-12,-0.537620644952956,0.212,0.273,5.32363104682822e-08
"RAD21",3.64657725313004e-12,-0.360636133788106,0.446,0.503,6.69037528631769e-08
"ATG12",3.79662252847908e-12,-0.4673390858653,0.262,0.329,6.96566335300057e-08
"RPS27L",3.8002030034645e-12,-0.339455469263263,0.539,0.599,6.97223245045632e-08
"NOLC1",3.88765456414913e-12,-0.487604249531381,0.198,0.261,7.13267982884441e-08
"DDX21",3.9373402513425e-12,-0.323516460466916,0.392,0.462,7.22383815913809e-08
"MRPL51",4.0322439636546e-12,-0.360202481523091,0.379,0.44,7.39795800011709e-08
"STAT4",4.23648486065874e-12,-0.337732124475244,0.43,0.492,7.77267877385058e-08
"BRD4",5.00793663609674e-12,-0.660190570789946,0.238,0.294,9.18806134624669e-08
"POLR2B",5.21475407886452e-12,-0.549370460105795,0.23,0.29,9.56750930849274e-08
"GLTP",5.55796752613153e-12,-0.52465733641988,0.197,0.257,1.01972030201935e-07
"USMG5",6.41293078679543e-12,-0.230285853336525,0.683,0.717,1.17658041145336e-07
"SRSF2",7.35472520941238e-12,-0.166259290387642,0.894,0.904,1.34937143417089e-07
"SNRPB2",7.67117835991663e-12,-0.380766472019153,0.41,0.466,1.4074310936939e-07
"AC092580.4",8.80910793699875e-12,-0.262355896837006,0.2,0.271,1.61620703320116e-07
"CREM",8.93897405062258e-12,0.148427971128791,0.919,0.877,1.64003356906772e-07
"TMED4",9.23579755366846e-12,0.450521337899848,0.255,0.196,1.69449177717155e-07
"HLA-F",9.50081916409812e-12,-0.360271831346303,0.386,0.452,1.74311529203708e-07
"RBM22",9.8424065225556e-12,-0.474499713218581,0.256,0.318,1.80578632469328e-07
"MANF",1.20108703496291e-11,-0.39172781119783,0.333,0.397,2.20363438304645e-07
"SOD1",1.27206743028608e-11,0.209579461120916,0.918,0.901,2.33386211434587e-07
"ATP6V0C",1.57772684158842e-11,-0.19498184304242,0.824,0.825,2.89465543626227e-07
"NELL2",1.75327537039683e-11,0.587734406381664,0.279,0.226,3.21673432206706e-07
"SUGT1",1.76240166139909e-11,-0.468905316338935,0.306,0.361,3.2334783281689e-07
"IVNS1ABP",1.8203902247989e-11,0.419276325328879,0.367,0.304,3.33986994543854e-07
"C19orf70",1.83069349947644e-11,0.408561058347406,0.296,0.234,3.35877336348943e-07
"PAPOLA",2.02148572154071e-11,-0.327639943392506,0.463,0.519,3.70881985331075e-07
"SLC25A38",2.07040766480248e-11,-0.546249466959715,0.208,0.265,3.79857694261311e-07
"ID2",2.19027326130814e-11,-0.302641489885035,0.276,0.347,4.01849435252205e-07
"SLC38A2",2.24781101400844e-11,-0.500102407166858,0.402,0.455,4.12405886740128e-07
"ATP5J",2.4044368522325e-11,-0.308439168833301,0.472,0.533,4.41142029279097e-07
"SNRPD3",2.4184004133869e-11,-0.290396178087865,0.513,0.566,4.43703923844094e-07
"MT-ND2",2.88663711666189e-11,-0.184632392176578,0.936,0.943,5.29611311793958e-07
"RAB27A",2.94313353503118e-11,-0.522859754651115,0.238,0.297,5.39976709672171e-07
"ELAVL1",3.39094930203971e-11,-0.439028247101778,0.24,0.301,6.22137468445226e-07
"PHB",3.40922389509284e-11,-0.376621113863126,0.374,0.433,6.25490308032683e-07
"CNPPD1",3.65540432818924e-11,0.38140799636124,0.352,0.293,6.70657032092879e-07
"ST13",3.79599743202037e-11,-0.245378891043024,0.64,0.687,6.96451648852778e-07
"UBE2A",3.83008933507767e-11,-0.321972026977194,0.418,0.48,7.027064903067e-07
"PABPC4",3.87466722954049e-11,-0.554609547353781,0.206,0.265,7.10885196603794e-07
"C19orf43",3.89923461344151e-11,-0.191158132859981,0.747,0.788,7.15392574528114e-07
"OGFR",3.96211177591660e-11,-0.419326581785198,0.269,0.333,7.26928647527419e-07
"NAPA",4.04139637252373e-11,-0.34814098224169,0.448,0.507,7.41474992466929e-07
"DNAJB11",4.09403105316591e-11,-0.416546487321068,0.244,0.304,7.51131877324349e-07
"JOSD1",4.283496698522e-11,-0.524153940115281,0.274,0.332,7.85893139277832e-07
"GNAS",4.30901855706288e-11,-0.299804641157559,0.589,0.645,7.90575634664326e-07
"ADGRE5",4.35395515736577e-11,-0.386994189117799,0.31,0.375,7.98820152721898e-07
"YIPF5",4.3972419443655e-11,0.36230836537136,0.468,0.407,8.06761979532739e-07
"CCT8",4.78508223468132e-11,-0.363505469723134,0.41,0.466,8.77919037596982e-07
"SACM1L",4.82768538788365e-11,-0.53263270925566,0.197,0.255,8.85735438115013e-07
"PTBP1",5.11198037573228e-11,-0.369203874686963,0.447,0.498,9.37895039535601e-07
"GTF3A",5.68061696653103e-11,0.264475222767876,0.485,0.421,1.04222279484945e-06
"SET",5.77816811325634e-11,-0.414690048108492,0.419,0.47,1.06012050373914e-06
"EIF4B",5.92293563715558e-11,0.262590635780589,0.57,0.516,1.08668100134893e-06
"ARGLU1",5.96111262566066e-11,-0.380422780358443,0.422,0.477,1.09368533342996e-06
"FDFT1",6.8529535889198e-11,0.302937637788514,0.301,0.236,1.25731139495912e-06
"MT-ATP8",6.9463656101583e-11,-0.194945122085768,0.986,0.988,1.27444969849574e-06
"GLS",7.06504328754324e-11,-0.526578440051888,0.224,0.283,1.29622349196556e-06
"PGK1",7.10857041716664e-11,-0.207575298227918,0.859,0.855,1.30420941443756e-06
"UFC1",8.27013008257253e-11,-0.289343263501077,0.45,0.508,1.51732076624958e-06
"PAK2",8.81025324988008e-11,0.279449663086922,0.564,0.511,1.6164171637555e-06
"TAGAP",9.46553469963496e-11,-0.403908828376554,0.32,0.388,1.73664165134203e-06
"NDUFA5",1.00610594346207e-10,-0.334140414534699,0.338,0.398,1.84590257446986e-06
"IDS",1.02857546381465e-10,-0.293768949826413,0.598,0.638,1.88712740346074e-06
"EMC4",1.38942306378342e-10,-0.325039808509523,0.368,0.429,2.54917449512344e-06
"TRA2A",1.44672557009904e-10,-0.427368537892649,0.284,0.343,2.65430740346071e-06
"GYPC",1.48609992752761e-10,0.377658731449869,0.415,0.359,2.72654753703491e-06
"SOCS1",1.49620834406834e-10,0.366999435536105,0.411,0.351,2.74509344886219e-06
"USP15",1.51783060812814e-10,0.322982901045285,0.38,0.316,2.7847638167327e-06
"ZNF331",1.55834155220133e-10,0.423087389714138,0.372,0.318,2.85908924582378e-06
"TANK",1.60198807292744e-10,-0.444789529709249,0.295,0.356,2.93916751739997e-06
"ATG3",1.69311738981666e-10,-0.503918526851842,0.241,0.294,3.10636247509663e-06
"RPA3",2.0520622096424e-10,0.358688350243168,0.274,0.214,3.76491853603091e-06
"PSMC4",2.20467532813996e-10,-0.339708370143188,0.399,0.455,4.04491782453839e-06
"CCT5",2.20700513624378e-10,-0.344713737156015,0.387,0.444,4.04919232346646e-06
"RSRP1",2.21631681254225e-10,-0.265762151041427,0.699,0.733,4.06627645597127e-06
"PSME2",2.22917766644817e-10,-0.239737528796088,0.61,0.653,4.08987226463247e-06
"BDP1",2.33321929806039e-10,-0.451885072893284,0.265,0.324,4.2807574461514e-06
"DDX5",2.4281029459679e-10,-0.128701199480131,0.935,0.938,4.45484047496731e-06
"TMF1",2.49451498602905e-10,-0.447452489299342,0.245,0.304,4.5766866448675e-06
"PITPNB",2.90367401135915e-10,-0.415630707051195,0.214,0.275,5.32737070864063e-06
"FDX1",2.94810305924859e-10,-0.409487935318205,0.253,0.312,5.40888468280339e-06
"CCT6A",2.98694981051283e-10,-0.32584349771906,0.472,0.523,5.48015681734788e-06
"PRPF8",3.10817797629889e-10,-0.450733695049803,0.31,0.368,5.70257413311557e-06
"RORA",3.21213003361024e-10,0.211518103837491,0.436,0.365,5.8932949726647e-06
"MYEOV2",3.31968141232546e-10,-0.30552494460045,0.429,0.485,6.09061948719353e-06
"YTHDF2",3.40355999413263e-10,-0.395729569477728,0.335,0.389,6.24451152123513e-06
"PRPF4B",3.47956716086624e-10,-0.490738838317669,0.314,0.364,6.38396187004129e-06
"P4HB",3.95071466051611e-10,0.219231135509945,0.619,0.556,7.24837618764892e-06
"YY1",4.01518218276348e-10,-0.414236676599011,0.411,0.46,7.36665475071615e-06
"TUBA1A",4.1028675154378e-10,0.365022101981106,0.567,0.51,7.52753103057373e-06
"CAPZB",4.13852089778525e-10,0.290678672768964,0.533,0.485,7.5929442911666e-06
"ISCU",4.24916599184922e-10,-0.207714896892665,0.651,0.696,7.79594484524576e-06
"MORF4L1",4.53333031016235e-10,-0.216077716006894,0.682,0.723,8.31730112005486e-06
"EDF1",4.75464695941323e-10,0.140647499141937,0.842,0.78,8.72335077643545e-06
"TMEM59",4.9688361066237e-10,-0.188366599233023,0.712,0.736,9.11632360482251e-06
"MRPL32",5.01599605406338e-10,-0.419052729600888,0.266,0.321,9.20284796039009e-06
"MRPS36",5.05205110994258e-10,-0.358119881267618,0.279,0.338,9.26899817141165e-06
"C9orf142",5.08407881969293e-10,-0.380219683165522,0.32,0.38,9.32775941049062e-06
"MTERF4",5.26039519424225e-10,0.336507402006392,0.266,0.207,9.65124706287626e-06
"TMX1",5.71625185027035e-10,-0.413025680344737,0.257,0.313,1.0487607269691e-05
