"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SULT1A3",3.24520784885047e-06,-1.01669719048414,0.011,0.017,0.0595398284028596
"TMEM57",3.25656128172708e-06,-0.118037369542583,0.174,0.147,0.0597481298358468
"PLCD3",3.25796699749522e-06,0.336963740715615,0.018,0.011,0.0597739205030448
"CAPN10-AS1",3.30820446274385e-06,-1.2902869812327,0.008,0.015,0.0606956272779613
"CAMTA2",3.31128715186287e-06,-0.543663435369429,0.077,0.093,0.060752185375228
"PRR12",3.3375245356361e-06,-0.727439252010621,0.036,0.048,0.0612335626553155
"KLF10",3.36181291789652e-06,0.267388553155176,0.124,0.104,0.0616791816046474
"ABRACL",3.44922790729798e-06,-0.260238555896699,0.517,0.489,0.0632829844151961
"SPATA20",3.45221659274393e-06,-0.727534700059011,0.04,0.051,0.0633378178270728
"SH2D3C",3.47191814129248e-06,-0.602530738158304,0.028,0.039,0.0636992821382932
"ZNF487",3.52459331094233e-06,0.190897410132274,0.024,0.016,0.0646657134758589
"PRR4",3.57452938726485e-06,-0.989134478534768,0.016,0.024,0.0655818906681482
"VLDLR",3.59538228725219e-06,-0.839167820838006,0.007,0.013,0.0659644788242158
"APOOL",3.71937270061264e-06,0.443126542217409,0.02,0.013,0.0682393309381402
"MASTL",3.72205269341056e-06,0.279111787363755,0.042,0.031,0.0682885007660036
"RNH1",3.72603683751379e-06,-0.302255921665839,0.315,0.325,0.0683615978578655
"RNF146",3.78997552095651e-06,-0.475197536346977,0.086,0.101,0.0695346808829892
"RP11-440D17.3",3.82222908414036e-06,-1.0180040966271,0.008,0.014,0.0701264370067232
"EIF4A1",4.07602982391237e-06,-0.421895048710315,0.356,0.351,0.0747829191793202
"SLF2",4.0790429756026e-06,-0.55898334274894,0.078,0.094,0.074838201473381
"GSK3B",4.12656250069267e-06,-0.4870822474787,0.161,0.176,0.0757100422002084
"RGS3",4.12907905660508e-06,0.19990846164216,0.041,0.031,0.0757562134515335
"CRLF3",4.14314089919113e-06,-0.383447487333206,0.216,0.231,0.0760142060774596
"NCOR2",4.21637721196436e-06,-0.631786134897625,0.054,0.068,0.07735787270791
"AMZ1",4.24104484528094e-06,0.328538430165368,0.023,0.015,0.0778104497763694
"ZNF14",4.24946855741866e-06,-0.806205391523357,0.041,0.052,0.0779649996229601
"ACAA1",4.25861303871023e-06,-0.434608359540409,0.258,0.268,0.0781327734212165
"ZNF154",4.28436022631633e-06,0.126734757699041,0.012,0.007,0.0786051570722257
"LPXN",4.29419789451426e-06,-0.190272634898939,0.673,0.626,0.0787856487706532
"NOP14-AS1",4.36535500762916e-06,0.123947749833352,0.066,0.052,0.0800911683249722
"UNC50",4.43567923691174e-06,-0.398592598540173,0.185,0.201,0.0813814069596197
"C1orf61",4.46262510796321e-06,0.323248278789556,0.018,0.011,0.0818757828558011
"SERTAD3",4.46321880407895e-06,0.167062663932053,0.114,0.096,0.0818866753984365
"RFX2",4.46936489875435e-06,-0.537166020018158,0.035,0.047,0.0819994377974461
"PIAS1",4.51581956211391e-06,-0.413750775365933,0.29,0.297,0.0828517415061038
"MAP3K5",4.52952588454474e-06,-0.63232907502556,0.088,0.103,0.0831032114037424
"BDP1",4.63754010734279e-06,-0.423872233883168,0.32,0.324,0.0850849483494182
"AGPAT4",4.67305052212013e-06,-0.640188749265926,0.035,0.046,0.0857364579293381
"CD79A",4.75914626978896e-06,0.530127050811418,0.025,0.017,0.0873160566118181
"HIPK3",4.78540637190066e-06,-0.525025856219869,0.117,0.133,0.0877978507052615
"FUT8-AS1",4.80664055047607e-06,0.494880126192504,0.012,0.007,0.0881874341795845
"MAP4K2",4.82698622774387e-06,-0.566285661014507,0.099,0.114,0.0885607163204167
"ACBD5",4.8289311234908e-06,-0.487295943158909,0.092,0.108,0.0885963993226857
"MX2",4.87923216610474e-06,-0.187146274933113,0.155,0.129,0.0895192725515237
"RP11-138A9.1",4.9632863193801e-06,-1.25898342979112,0.032,0.042,0.0910614141016667
"TRIM8",5.00786240436012e-06,-0.562577298370014,0.094,0.109,0.091879251532795
"VPS4B",5.04594219233802e-06,-0.374723763338996,0.315,0.319,0.0925779014028256
"TXK",5.16026129688918e-06,-1.10278140130659,0.011,0.018,0.0946753140140258
"NBPF15",5.18587158242943e-06,-0.568432118920029,0.077,0.092,0.0951451859228328
"DOCK2",5.32699204172274e-06,-0.40263867996694,0.125,0.142,0.097734322989487
"PRR34-AS1",5.3349826548731e-06,-0.548333677293108,0.062,0.076,0.0978809267689567
"NUDT5",5.42728923340055e-06,-0.249793800661743,0.367,0.371,0.0995744755651998
"IFIT1",5.47061891510653e-06,-1.5043888738715,0.007,0.013,0.100369445235459
"ARPC5",5.56321461525762e-06,-0.171402604797877,0.606,0.567,0.102068298546132
"SC5D",5.578315678289e-06,-0.111156486332987,0.184,0.156,0.102345357749568
"DDX42",5.5839068713469e-06,-0.152805372836391,0.112,0.092,0.102447939368602
"SLC25A13",5.58853660526705e-06,0.126844198978922,0.038,0.028,0.102532881096835
"RP3-402G11.26",5.63371855546422e-06,0.11109664904854,0.021,0.013,0.103361834337102
"ACAP2",5.6608137794855e-06,-0.35199589791296,0.346,0.349,0.10385895041222
"DDX56",5.70150539602593e-06,-0.122934094191272,0.213,0.182,0.104605519500888
"RYR1",5.72151947563311e-06,0.572653170612365,0.017,0.01,0.104972717819441
"TRIM25",5.74861137845589e-06,-0.648307177820671,0.059,0.073,0.10546977296053
"HDAC1",5.84821616328705e-06,-0.314679324102377,0.365,0.365,0.107297221947828
"TTC16",5.89194266378422e-06,-1.32938629827767,0.005,0.01,0.108099472052449
"HSPB1",5.95436598032155e-06,0.475883571696905,0.569,0.55,0.109244752640959
"TMEM129",5.99740099981355e-06,0.129407664224265,0.049,0.037,0.110034316143579
"ZNF483",6.01631099913963e-06,0.104702843094764,0.018,0.011,0.110381257901215
"NKRF",6.04666181267438e-06,0.264001530515902,0.054,0.042,0.110938104277137
"ATXN2L",6.24498018599066e-06,-0.383497773058304,0.316,0.32,0.114576651472371
"MRPL18",6.24847559233865e-06,0.251639685525125,0.412,0.374,0.114640781692637
"IER3IP1",6.26565068311517e-06,-0.43359590927751,0.184,0.198,0.114955893083114
"PCNX",6.29140504808517e-06,-0.65207013835344,0.086,0.1,0.115428408417219
"ATP5S",6.29367977522447e-06,0.200057611284289,0.053,0.041,0.115470142836043
"PPP1CA",6.31527358995937e-06,-0.146946213236029,0.706,0.655,0.115866324554984
"TMEM165",6.36983404646879e-06,-0.319846091022954,0.367,0.368,0.116867345250563
"ADA",6.39170188033223e-06,-0.458785065693771,0.098,0.115,0.117268554398455
"SCAMP1-AS1",6.41470764849461e-06,0.213488808341562,0.03,0.021,0.117690641226931
"CSTF1",6.41593726002943e-06,-0.43205952159383,0.155,0.171,0.11771320090976
"VAV1",6.51007876230953e-06,-0.52663631810507,0.123,0.138,0.119440415052093
"CENPJ",6.5859135680123e-06,0.259561545009897,0.03,0.021,0.120831756232322
"GPBP1L1",6.59258159190466e-06,-0.397525927798337,0.238,0.25,0.120954094466675
"LDOC1",6.70881192337438e-06,-0.582478743821824,0.033,0.044,0.12308657235815
"DNAJB9",6.72910987462219e-06,-0.324841225869266,0.266,0.278,0.123458978869693
"PTPRJ",6.75924688834145e-06,-0.472757115285189,0.188,0.202,0.124011902660401
"ZNF844",6.83211459863973e-06,0.619542591271742,0.01,0.005,0.125348806541243
"SNRPB",6.83703081111672e-06,-0.132524259941147,0.737,0.687,0.125439004291558
"MAZ",6.89249503309702e-06,-0.156594364075478,0.305,0.262,0.126456606372231
"ELOVL6",6.94082158637172e-06,-1.07106784787312,0.006,0.011,0.127343253645162
"TTC30B",6.97353048549395e-06,0.393171839508882,0.014,0.008,0.127943363817357
"RIC1",6.98079296107292e-06,-0.11716196810352,0.135,0.113,0.128076608456805
"LINC00511",6.98209846295845e-06,-0.802729628132004,0.008,0.013,0.128100560499899
"KCNK12",6.99060058328359e-06,0.240498554223086,0.022,0.015,0.128256548901504
"ODF3B",7.06443716380683e-06,0.108391799166338,0.067,0.053,0.129611228644364
"CD80",7.15798055749781e-06,-0.508278930323446,0.029,0.039,0.131327469288412
"TRMU",7.21632762467065e-06,-0.479602516098289,0.113,0.129,0.132397962929832
"NFATC3",7.25821570092146e-06,-0.462731254107182,0.193,0.207,0.133166483464806
"ZSWIM3",7.34636216120164e-06,-0.733448357243466,0.024,0.034,0.134783706571567
"WRB",7.42440788706524e-06,-0.436013656466442,0.098,0.114,0.136215611503986
"HIST2H2BF",7.44142401127078e-06,0.188752921203175,0.024,0.016,0.136527806334785
"SLC39A7",7.50192473579915e-06,-0.441224611698232,0.163,0.179,0.137637813127707
"B4GALT5",7.57640538433129e-06,-0.584434656504616,0.052,0.065,0.139004309586326
"RP11-421L21.3",7.64109546760215e-06,0.356797777977972,0.019,0.012,0.140191178544097
"PHKG2",7.65870793867558e-06,-0.115026339460952,0.15,0.126,0.140514314550881
"VPS35",7.66278997200008e-06,-0.338856112170612,0.268,0.28,0.140589207616285
"RP1-43E13.2",7.72369033939026e-06,0.736209543335012,0.013,0.007,0.141706546656793
"MAN1A1",7.73744208993896e-06,-0.122498694732727,0.099,0.081,0.14195885002411
"GS1-124K5.3",7.7427345687471e-06,0.458283523822251,0.012,0.007,0.142055951132803
"OSER1",7.93713449314104e-06,-0.371376751826335,0.228,0.242,0.145622606545659
"FBXO5",7.93904192054431e-06,-0.670131540632703,0.052,0.065,0.145657602116226
"SDF4",8.08470652261202e-06,-0.14656496417205,0.651,0.616,0.148330110570363
"SLC12A5",8.3336008753543e-06,0.462509220036382,0.013,0.008,0.152896575260125
"IZUMO4",8.4211291615721e-06,-0.601052922554981,0.05,0.062,0.154502456727363
"MTX2",8.4581991957055e-06,0.221687963426557,0.068,0.055,0.155182580643609
"BAZ2A",8.52127939329144e-06,-0.470561867013096,0.242,0.251,0.156339913028718
"GALC",8.55187916593456e-06,-0.497157563106178,0.064,0.078,0.156901327057401
"FAM222B",8.57788373816322e-06,-0.575507955914019,0.077,0.092,0.157378432944081
"PSEN1",8.74296638590069e-06,-0.469149346680807,0.157,0.172,0.16040720428212
"TRAPPC6A",8.93995550830917e-06,-0.431573558419808,0.102,0.118,0.164021363710948
"PLEKHA7",8.9505278593004e-06,0.582430563346408,0.012,0.007,0.164215334634584
"XKR6",8.97380203727249e-06,0.505363549456192,0.012,0.007,0.164642345977838
"TRBV18",8.9766789757539e-06,0.646453727917409,0.041,0.031,0.164695129168157
"PRPF8",9.18172661638546e-06,-0.360788864239208,0.371,0.369,0.168457138230824
"CNOT8",9.23819454015653e-06,-0.320896151996879,0.285,0.294,0.169493155228252
"MORN3",9.28485551639597e-06,0.207304278846271,0.022,0.015,0.170349244159317
"COL1A1",9.44723334369408e-06,0.346712620183225,0.014,0.008,0.173328390156755
"FBXW11",9.60196595535442e-06,-0.439253013807922,0.186,0.2,0.176167269382888
"CTD-2020K17.1",9.63248029241109e-06,-0.156560287404291,0.107,0.088,0.176727115924866
"RP11-12G12.7",9.74132794303959e-06,0.437363462927315,0.012,0.007,0.178724143770947
"SEC62",9.9680452006905e-06,-0.262066560730641,0.64,0.604,0.182883725297069
"ANKLE2",1.00581431405349e-05,-0.101455167999453,0.26,0.225,0.184536752199394
"ORC5",1.02207570257681e-05,-0.474056746780708,0.062,0.075,0.187520229151767
"MORF4L1",1.03393806013432e-05,-0.12686039233833,0.761,0.712,0.189696615892843
"UBAP2L",1.05264114800278e-05,-0.476994466758269,0.17,0.185,0.193128071424069
"SIRT7",1.05386792344852e-05,-0.353772214777577,0.329,0.333,0.193353147915099
"RFFL",1.05704195175982e-05,-0.461037303488637,0.125,0.141,0.193935486889375
"DAGLB",1.07030593824938e-05,-0.673253768526655,0.047,0.059,0.196369030490614
"MED13",1.07266296504942e-05,-0.630817242942573,0.149,0.162,0.196801474197618
"MXD4",1.07624380913232e-05,-0.586484842235534,0.142,0.156,0.197458451661507
"DNAJC3-AS1",1.09045173152532e-05,0.510355963190555,0.013,0.007,0.200065179182951
"LINC00539",1.09071581048244e-05,0.509484234273999,0.02,0.013,0.200113629749213
"ALPK2",1.09300595581164e-05,-1.29549432591008,0.005,0.01,0.200533802712762
"SERF1B",1.09328779350446e-05,-1.0432825226224,0.011,0.018,0.200585511474263
"DOLPP1",1.09585618176265e-05,-0.642259021588997,0.027,0.037,0.201056733667993
"LRP12",1.09901329555989e-05,-0.664407450036529,0.009,0.016,0.201635969336374
"GDI1",1.10000541122142e-05,-0.35839541661134,0.319,0.324,0.201817992796794
"U2SURP",1.10051089581646e-05,-0.14189700489766,0.321,0.276,0.201910734055446
"RNF24",1.11119484743602e-05,-0.647158293303275,0.09,0.104,0.203870918659087
"CANT1",1.12538600794377e-05,-0.38585850080733,0.179,0.194,0.206474570877444
"SRXN1",1.12839080868411e-05,0.745353154515287,0.011,0.006,0.207025861669274
"SDHAF2",1.13066665192875e-05,-0.538106001504971,0.105,0.12,0.207443410629368
"G3BP2",1.15320051849392e-05,-0.239015131052888,0.521,0.5,0.211577699128079
"ACYP2",1.19312714311278e-05,0.143824206452778,0.087,0.072,0.218903036946902
"LINC00265",1.21392121262132e-05,-0.85371080811929,0.021,0.029,0.222718124879634
"RP5-832C2.5",1.22254697834289e-05,0.235856861142345,0.011,0.006,0.224300694116569
"SSH3",1.23276055432192e-05,-0.870868821853588,0.019,0.027,0.226174578901443
"ANKRD17",1.26518262373639e-05,-0.469647718455293,0.199,0.212,0.232123055976916
"MMAB",1.31717411009237e-05,0.155957574669378,0.025,0.017,0.241661933978646
"LARP1",1.33949435917383e-05,-0.568868009367984,0.161,0.174,0.245757030077622
"UPF1",1.34110916319284e-05,-0.675764849413726,0.08,0.094,0.246053298170991
"DYRK4",1.3555282011609e-05,0.190016014050593,0.072,0.059,0.248698759066991
"NACC1",1.37735048496692e-05,-0.681962967503369,0.053,0.065,0.252702493476881
"NR1D1",1.38928982249628e-05,-0.639780817181102,0.031,0.041,0.254893003733393
"TMCO3",1.40424524743732e-05,-0.466881669342861,0.092,0.107,0.257636875547324
"ZACN",1.42647439712776e-05,0.269061745156451,0.017,0.011,0.261715257641031
"CTB-43P18.1",1.44507274345271e-05,0.262503433079083,0.025,0.017,0.265127496241268
"PCYT1A",1.45179369816318e-05,-0.528879122132252,0.084,0.098,0.266360589801998
"VPRBP",1.46332785464658e-05,-0.619371036578907,0.05,0.062,0.268476761492008
"AP000769.1",1.47937760128887e-05,-0.572665842937182,0.149,0.163,0.271421408508468
"ZNF496",1.49666165942298e-05,0.230732757045165,0.029,0.021,0.274592514654334
"ZNF677",1.52446438967472e-05,0.375718908678978,0.013,0.008,0.279693481573621
"IL1RN",1.54756126444013e-05,-0.465265892965121,0.006,0.011,0.283931065186831
"TRAV13-2",1.549311133759e-05,-1.02712749801623,0.027,0.036,0.284252113710764
"bP-21264C1.2",1.55821661877665e-05,-1.0193190381954,0.009,0.014,0.285886003046952
"MON1B",1.56153320616324e-05,-0.499017919333784,0.127,0.142,0.286494497334769
"STAG2",1.56655837547789e-05,-0.349873261633885,0.325,0.33,0.287416465148928
"FBXW7",1.6063252349831e-05,-0.143875585675815,0.113,0.094,0.294712490862349
"NPPC",1.61972435214674e-05,-1.17780110553428,0.006,0.011,0.297170826888362
"SOCS6",1.62311193859436e-05,0.695872536440291,0.01,0.006,0.297792347373908
"WDR1",1.62394201371635e-05,-0.173357234007089,0.578,0.548,0.297944641256539
"OSBPL7",1.63606768203317e-05,-0.311687368296279,0.074,0.059,0.300169337622625
"INO80D",1.63632350514833e-05,-0.582782594485931,0.1,0.114,0.300216273489565
"USP13",1.63651165425267e-05,0.390527536780054,0.017,0.011,0.300250793205737
"IL12RB2",1.65929059128616e-05,-0.678031631735286,0.068,0.081,0.304430044783272
"PKN2",1.66579068562387e-05,-0.137935919976799,0.138,0.116,0.305622617091411
"SLC2A6",1.68474126504957e-05,0.465851920520457,0.015,0.009,0.309099479898645
"MTA3",1.69079640878282e-05,0.24377072272832,0.022,0.015,0.310210417119385
"NLRP3",1.73011725802819e-05,0.307141780713474,0.018,0.012,0.317424613330432
"NDUFA9",1.73648541475428e-05,-0.632098392390572,0.063,0.076,0.318592979044967
"ZMYM1",1.75716776887133e-05,0.263158154110192,0.028,0.02,0.322387570554822
"MAP2K7",1.77141051130171e-05,-0.440796728263338,0.143,0.159,0.325000686508524
"ZMIZ2",1.81504970033057e-05,-0.676165602771305,0.064,0.076,0.333007168519649
"IFFO1",1.81823792723203e-05,-0.62570220371247,0.08,0.093,0.33359211250926
"GIMAP8",1.82072852803166e-05,-0.851765292868008,0.04,0.05,0.334049063037968
"HLA-DQB1",1.83635080215144e-05,-0.38094342205524,0.377,0.376,0.336915281670725
"SNX5",1.84279464723609e-05,-0.340702812787806,0.21,0.226,0.338097533928406
"ZMAT1",1.84635124810322e-05,0.155377724314751,0.015,0.009,0.338750063489498
"IFI27L2",1.85143297783166e-05,-0.289868883214661,0.254,0.269,0.339682408442774
"RPS6KA3",1.85464345895551e-05,-0.575937942528719,0.144,0.157,0.340271435414567
"RBBP7",1.86347456312293e-05,-0.266684027214669,0.378,0.377,0.341891678096165
"FDXR",1.87136623268288e-05,-0.623875175450721,0.034,0.044,0.343339562710327
"TGFBI",1.88250979904177e-05,-1.12138215529918,0.006,0.01,0.345384072830193
"ZER1",1.901753731164e-05,-0.592780456758752,0.064,0.077,0.348914757056659
"TLE1",1.91282842570693e-05,0.475689493940042,0.013,0.007,0.35094663126445
"C17orf58",1.92703908140243e-05,0.467489556676004,0.021,0.014,0.353553860264904
"XRCC6",1.93899688830579e-05,-0.123568612366671,0.755,0.7,0.355747759097463
"NGLY1",1.94415068868789e-05,-0.10527737150277,0.196,0.169,0.356693326853568
"HHAT",1.95157677519746e-05,0.296853981425781,0.013,0.007,0.358055790945478
"TIMM10B",1.95168817726673e-05,-0.649897221317583,0.052,0.063,0.358076229883127
"RP11-214O1.3",1.95736275980784e-05,-1.16499440941946,0.013,0.02,0.359117345541945
"SLA",1.96629489544788e-05,-0.29416520713374,0.478,0.465,0.360756124467823
"NCR1",1.99374423784898e-05,0.229452208319247,0.02,0.013,0.365792255318152
"FBXO10",2.00100612880908e-05,0.358436495824201,0.019,0.013,0.367124594452601
"UGP2",2.00292761247283e-05,-0.452121325586058,0.234,0.244,0.36747712906039
"PLCL1",2.00581135208761e-05,-0.947533234328067,0.022,0.031,0.368006208767514
"AMIGO2",2.04554543573303e-05,-0.634949228293423,0.037,0.048,0.37529622109394
"IL2RB",2.0546987382194e-05,-0.338722229477794,0.559,0.526,0.376975577501113
"LRRC61",2.07625039512627e-05,-0.394987768024662,0.073,0.087,0.380929659993816
"JAK3",2.0853854943862e-05,-0.426164631415594,0.22,0.234,0.382605676655037
"CHST14",2.09609324315557e-05,0.200197220529593,0.026,0.018,0.384570227321753
"TOM1",2.11901225044916e-05,-0.103704681579874,0.239,0.206,0.388775177589908
"CASP3",2.12901462126694e-05,-0.37567140524719,0.213,0.227,0.390610312563845
"ACAA2",2.13923489647039e-05,-0.423351686529903,0.084,0.099,0.392485426455423
"TACC1",2.15598919258061e-05,-0.398444795902198,0.272,0.28,0.395559337162764
"PAIP2",2.16934662187917e-05,-0.12610042639336,0.776,0.721,0.398010024716171
"TTC9C",2.1846172498608e-05,-0.403079253511348,0.158,0.174,0.400811726831961
"GTF2H2",2.23106576238413e-05,-0.736200594039599,0.025,0.034,0.409333635424617
"SP3",2.23255670412862e-05,-0.386905451293451,0.215,0.228,0.409607178506478
"YBEY",2.26210355871968e-05,-0.454917924227593,0.07,0.083,0.4150281399183
"WDR20",2.26473555973479e-05,-0.523545510255293,0.147,0.16,0.415511033144542
"PARD6B",2.26982467752504e-05,0.116483728870132,0.026,0.018,0.416444733585519
"ARID1A",2.27782507212979e-05,-0.544155946279816,0.169,0.181,0.417912565983652
"FYCO1",2.31390910785091e-05,-0.507246873938219,0.07,0.084,0.424532904017407
"TMED7",2.32737290524421e-05,-0.811184640403137,0.044,0.055,0.427003106925154
"CPSF2",2.32763332119874e-05,-0.462391644961555,0.088,0.102,0.427050885440332
"PHF11",2.32778960191891e-05,-0.370270097736993,0.209,0.224,0.427079558264062
"POMT1",2.32781883397415e-05,-0.484772902781747,0.079,0.093,0.427084921469237
"AC006129.1",2.3617359464165e-05,0.758645477844033,0.01,0.006,0.433307694089036
"CCDC64",2.36175994484866e-05,-0.23513075041336,0.322,0.277,0.433312097081384
"TK1",2.36180353806505e-05,-0.453101570472906,0.035,0.045,0.433320095128794
"ST7",2.37600877948027e-05,-0.62451431457302,0.03,0.04,0.435926330771246
"CDC6",2.38760357825646e-05,0.409541156615898,0.028,0.02,0.438053628502712
"CCDC88B",2.40684052144103e-05,-0.588618117137343,0.103,0.117,0.441583030468785
"SECTM1",2.430558058836e-05,0.569324482651336,0.013,0.007,0.445934487054641
"ABCF1",2.43930658295452e-05,-0.386316121515736,0.318,0.32,0.447539578774667
"MTMR4",2.45234006092604e-05,0.201692010892695,0.04,0.03,0.449930830978101
"PRKD3",2.45501683872934e-05,-0.720968325125927,0.044,0.055,0.450421939401673
"CTDNEP1",2.46384203398742e-05,-0.487914269574602,0.186,0.199,0.452041097975672
"SLC9A7",2.47727093137122e-05,0.15078725762403,0.034,0.025,0.454504897778677
"ZNF678",2.47819143559136e-05,0.319811874900401,0.022,0.015,0.454673782687948
"MRPL15",2.49587938987874e-05,-0.349747728063223,0.149,0.165,0.457918991661053
"ZNF316",2.49709220073445e-05,-1.06161023257234,0.031,0.04,0.458141506068749
"TPPP",2.50080389456542e-05,-0.852117855382622,0.023,0.031,0.458822490535917
"COL9A2",2.50890231565383e-05,-0.573396808991375,0.05,0.061,0.460308307853009
